Date,strategy,model,HomeTeam,AwayTeam,B365H,B365D,B365A,Voting_Prediction,pre_stake,final_stake,odds,prob,potential_payout,potential_profit,win,payout,balance_after
2024-04-06,Flat,Voting_Prediction,,,1.7,4.0,4.75,0,1.0,1.0,1.7,0.699290877794213,1.7,0.7,False,0.0,98.0
2024-04-06,Flat,Voting_Prediction,,,2.38,3.8,2.8,0,1.0,1.0,2.38,0.4856409881500897,2.38,1.38,False,0.0,98.0
2024-04-06,Threshold,Voting_Prediction,,,1.7,4.0,4.75,0,1.0,1.0,1.7,0.699290877794213,1.7,0.7,False,0.0,99.0
2024-04-06,Value,Voting_Prediction,,,1.7,4.0,4.75,0,1.0,1.0,1.7,0.699290877794213,1.7,0.7,False,0.0,98.0
2024-04-06,Value,Voting_Prediction,,,2.38,3.8,2.8,0,1.0,1.0,2.38,0.4856409881500897,2.38,1.38,False,0.0,98.0
2024-04-06,Kelly,Voting_Prediction,,,1.7,4.0,4.75,0,8.091192525006944,8.091192525006944,1.7,0.699290877794213,13.755027292511805,5.66383476750486,False,0.0,88.52129547940146
2024-04-06,Kelly,Voting_Prediction,,,2.38,3.8,2.8,0,3.3875119955915975,3.3875119955915975,2.38,0.4856409881500897,8.062278549508001,4.674766553916404,False,0.0,88.52129547940146
2024-04-07,Flat,Voting_Prediction,,,4.75,4.5,1.6,2,1.0,1.0,1.6,0.6379195431247354,1.6,0.6000000000000001,False,0.0,95.0
2024-04-07,Flat,Voting_Prediction,,,7.0,5.25,1.4,2,1.0,1.0,1.4,0.628823232807089,1.4,0.3999999999999999,False,0.0,95.0
2024-04-07,Flat,Voting_Prediction,,,1.4,5.5,6.5,0,1.0,1.0,1.4,0.7433106223094619,1.4,0.3999999999999999,True,1.4,96.4
2024-04-07,Threshold,Voting_Prediction,,,4.75,4.5,1.6,2,1.0,1.0,1.6,0.6379195431247354,1.6,0.6000000000000001,False,0.0,96.0
2024-04-07,Threshold,Voting_Prediction,,,7.0,5.25,1.4,2,1.0,1.0,1.4,0.628823232807089,1.4,0.3999999999999999,False,0.0,96.0
2024-04-07,Threshold,Voting_Prediction,,,1.4,5.5,6.5,0,1.0,1.0,1.4,0.7433106223094619,1.4,0.3999999999999999,True,1.4,97.4
2024-04-07,Value,Voting_Prediction,,,4.75,4.5,1.6,2,1.0,1.0,1.6,0.6379195431247354,1.6,0.6000000000000001,False,0.0,96.0
2024-04-07,Value,Voting_Prediction,,,1.4,5.5,6.5,0,1.0,1.0,1.4,0.7433106223094619,1.4,0.3999999999999999,True,1.4,97.4
2024-04-07,Kelly,Voting_Prediction,,,4.75,4.5,1.6,2,0.914923755522861,0.914923755522861,1.6,0.6379195431247354,1.4638780088365777,0.5489542533137167,False,0.0,84.90858314147437
2024-04-07,Kelly,Voting_Prediction,,,1.4,5.5,6.5,0,2.697788582404237,2.697788582404237,1.4,0.7433106223094619,3.7769040153659312,1.0791154329616945,True,3.7769040153659312,88.6854871568403
2024-04-13,Flat,Voting_Prediction,,,2.7,4.0,2.3,0,1.0,1.0,2.7,0.4648238276454907,2.7,1.7000000000000002,True,2.7,94.10000000000001
2024-04-13,Flat,Voting_Prediction,,,1.44,5.0,6.5,0,1.0,1.0,1.44,0.7001572064229308,1.44,0.43999999999999995,True,1.44,95.54
2024-04-13,Flat,Voting_Prediction,,,3.5,3.75,2.0,2,1.0,1.0,2.0,0.5722813947922308,2.0,1.0,False,0.0,95.54
2024-04-13,Flat,Voting_Prediction,,,2.1,3.4,3.5,1,1.0,1.0,3.4,0.4277809173812416,3.4,2.4,True,3.4,98.94000000000001
2024-04-13,Flat,Voting_Prediction,,,2.4,3.9,2.6,2,1.0,1.0,2.6,0.4891017729726435,2.6,1.6,False,0.0,98.94000000000001
2024-04-13,Threshold,Voting_Prediction,,,1.44,5.0,6.5,0,1.0,1.0,1.44,0.7001572064229308,1.44,0.43999999999999995,True,1.44,97.84
2024-04-13,Value,Voting_Prediction,,,2.7,4.0,2.3,0,1.0,1.0,2.7,0.4648238276454907,2.7,1.7000000000000002,True,2.7,95.10000000000001
2024-04-13,Value,Voting_Prediction,,,1.44,5.0,6.5,0,1.0,1.0,1.44,0.7001572064229308,1.44,0.43999999999999995,True,1.44,96.54
2024-04-13,Value,Voting_Prediction,,,3.5,3.75,2.0,2,1.0,1.0,2.0,0.5722813947922308,2.0,1.0,False,0.0,96.54
2024-04-13,Value,Voting_Prediction,,,2.1,3.4,3.5,1,1.0,1.0,3.4,0.4277809173812416,3.4,2.4,True,3.4,99.94000000000001
2024-04-13,Value,Voting_Prediction,,,2.4,3.9,2.6,2,1.0,1.0,2.6,0.4891017729726435,2.6,1.6,False,0.0,99.94000000000001
2024-04-13,Kelly,Voting_Prediction,,,2.7,4.0,2.3,0,3.9912277684672914,3.9912277684672914,2.7,0.4648238276454907,10.776314974861688,6.7850872063943966,True,10.776314974861688,81.57163097636798
2024-04-13,Kelly,Voting_Prediction,,,1.44,5.0,6.5,0,0.49742745945361994,0.49742745945361994,1.44,0.7001572064229308,0.7162955416132126,0.21886808215959275,True,0.7162955416132126,82.28792651798119
2024-04-13,Kelly,Voting_Prediction,,,3.5,3.75,2.0,2,3.8461864257149343,3.8461864257149343,2.0,0.5722813947922308,7.692372851429869,3.8461864257149343,False,0.0,82.28792651798119
2024-04-13,Kelly,Voting_Prediction,,,2.1,3.4,3.5,1,5.037946703496032,5.037946703496032,3.4,0.4277809173812416,17.12901879188651,12.091072088390476,True,17.12901879188651,99.4169453098677
2024-04-13,Kelly,Voting_Prediction,,,2.4,3.9,2.6,2,4.517382798202126,4.517382798202126,2.6,0.4891017729726435,11.745195275325528,7.227812477123402,False,0.0,99.4169453098677
2024-04-14,Flat,Voting_Prediction,,,1.29,5.75,10.0,0,1.0,1.0,1.29,0.8111000146929954,1.29,0.29000000000000004,False,0.0,95.94000000000001
2024-04-14,Flat,Voting_Prediction,,,1.22,7.0,12.0,0,1.0,1.0,1.22,0.8396907547309413,1.22,0.21999999999999997,False,0.0,95.94000000000001
2024-04-14,Flat,Voting_Prediction,,,2.38,3.6,2.8,1,1.0,1.0,3.6,0.3860594548270234,3.6,2.6,False,0.0,95.94000000000001
2024-04-14,Threshold,Voting_Prediction,,,1.29,5.75,10.0,0,1.0,1.0,1.29,0.8111000146929954,1.29,0.29000000000000004,False,0.0,95.84
2024-04-14,Threshold,Voting_Prediction,,,1.22,7.0,12.0,0,1.0,1.0,1.22,0.8396907547309413,1.22,0.21999999999999997,False,0.0,95.84
2024-04-14,Value,Voting_Prediction,,,1.29,5.75,10.0,0,1.0,1.0,1.29,0.8111000146929954,1.29,0.29000000000000004,False,0.0,96.94000000000001
2024-04-14,Value,Voting_Prediction,,,1.22,7.0,12.0,0,1.0,1.0,1.22,0.8396907547309413,1.22,0.21999999999999997,False,0.0,96.94000000000001
2024-04-14,Value,Voting_Prediction,,,2.38,3.6,2.8,1,1.0,1.0,3.6,0.3860594548270234,3.6,2.6,False,0.0,96.94000000000001
2024-04-14,Kelly,Voting_Prediction,,,1.29,5.75,10.0,0,4.7636848698134235,4.7636848698134235,1.29,0.8111000146929954,6.1451534820593166,1.381468612245893,False,0.0,86.87067798301247
2024-04-14,Kelly,Voting_Prediction,,,1.22,7.0,12.0,0,3.310953129931477,3.310953129931477,1.22,0.8396907547309413,4.039362818516402,0.7284096885849249,False,0.0,86.87067798301247
2024-04-14,Kelly,Voting_Prediction,,,2.38,3.6,2.8,1,4.471629327110331,4.471629327110331,3.6,0.3860594548270234,16.09786557759719,11.62623625048686,False,0.0,86.87067798301247
2024-04-15,Flat,Voting_Prediction,,,1.7,4.2,4.5,0,1.0,1.0,1.7,0.5742726614148768,1.7,0.7,True,1.7,96.64000000000001
2024-04-20,Flat,Voting_Prediction,,,8.5,4.5,1.4,2,1.0,1.0,1.4,0.731007454715221,1.4,0.3999999999999999,True,1.4,95.04000000000002
2024-04-20,Flat,Voting_Prediction,,,3.1,3.75,2.15,2,1.0,1.0,2.15,0.4303585379202298,2.15,1.15,True,2.15,97.19000000000003
2024-04-20,Flat,Voting_Prediction,,,2.75,3.6,2.45,2,1.0,1.0,2.45,0.4554304157372735,2.45,1.4500000000000002,True,2.45,99.64000000000003
2024-04-20,Threshold,Voting_Prediction,,,8.5,4.5,1.4,2,1.0,1.0,1.4,0.731007454715221,1.4,0.3999999999999999,True,1.4,96.24000000000001
2024-04-20,Value,Voting_Prediction,,,8.5,4.5,1.4,2,1.0,1.0,1.4,0.731007454715221,1.4,0.3999999999999999,True,1.4,96.34000000000002
2024-04-20,Value,Voting_Prediction,,,2.75,3.6,2.45,2,1.0,1.0,2.45,0.4554304157372735,2.45,1.4500000000000002,True,2.45,98.79000000000002
2024-04-20,Kelly,Voting_Prediction,,,8.5,4.5,1.4,2,1.525260374575553,1.525260374575553,1.4,0.731007454715221,2.135364524405774,0.6101041498302211,True,2.135364524405774,85.3993992968805
2024-04-20,Kelly,Voting_Prediction,,,2.75,3.6,2.45,2,2.0813828359621813,2.0813828359621813,2.45,0.4554304157372735,5.099387948107345,3.0180051121451634,True,5.099387948107345,90.49878724498785
2024-04-21,Flat,Voting_Prediction,,,2.05,3.5,3.6,0,1.0,1.0,2.05,0.4653264838007058,2.05,1.0499999999999998,True,2.05,97.69000000000003
2024-04-21,Flat,Voting_Prediction,,,1.85,4.0,3.6,0,1.0,1.0,1.85,0.5154107911010855,1.85,0.8500000000000001,True,1.85,99.54000000000002
2024-04-21,Flat,Voting_Prediction,,,2.1,3.6,3.4,2,1.0,1.0,3.4,0.4897737854056621,3.4,2.4,False,0.0,99.54000000000002
2024-04-21,Flat,Voting_Prediction,,,5.25,4.5,1.57,2,1.0,1.0,1.57,0.7073405030808599,1.57,0.5700000000000001,True,1.57,101.11000000000001
2024-04-21,Threshold,Voting_Prediction,,,5.25,4.5,1.57,2,1.0,1.0,1.57,0.7073405030808599,1.57,0.5700000000000001,True,1.57,96.81
2024-04-21,Value,Voting_Prediction,,,2.1,3.6,3.4,2,1.0,1.0,3.4,0.4897737854056621,3.4,2.4,False,0.0,96.79000000000002
2024-04-21,Value,Voting_Prediction,,,5.25,4.5,1.57,2,1.0,1.0,1.57,0.7073405030808599,1.57,0.5700000000000001,True,1.57,98.36000000000001
2024-04-21,Kelly,Voting_Prediction,,,2.1,3.6,3.4,2,7.525323375906242,7.525323375906242,3.4,0.4897737854056621,25.586099478081223,18.06077610217498,False,0.0,77.70907368961124
2024-04-21,Kelly,Voting_Prediction,,,5.25,4.5,1.57,2,5.264390179470366,5.264390179470366,1.57,0.7073405030808599,8.265092581768476,3.000702402298109,True,8.265092581768476,85.97416627137972
2024-04-23,Flat,Voting_Prediction,,,1.44,5.0,6.0,0,1.0,1.0,1.44,0.8137036841363313,1.44,0.43999999999999995,True,1.44,101.55000000000001
2024-04-23,Threshold,Voting_Prediction,,,1.44,5.0,6.0,0,1.0,1.0,1.44,0.8137036841363313,1.44,0.43999999999999995,True,1.44,97.25
2024-04-23,Value,Voting_Prediction,,,1.44,5.0,6.0,0,1.0,1.0,1.44,0.8137036841363313,1.44,0.43999999999999995,True,1.44,98.80000000000001
2024-04-23,Kelly,Voting_Prediction,,,1.44,5.0,6.0,0,10.06679163534736,10.06679163534736,1.44,0.8137036841363313,14.4961799549002,4.429388319552838,True,14.4961799549002,90.40355459093256
2024-04-24,Flat,Voting_Prediction,,,1.3,6.5,7.5,0,1.0,1.0,1.3,0.6924844406946359,1.3,0.30000000000000004,True,1.3,98.85000000000001
2024-04-24,Flat,Voting_Prediction,,,2.7,3.6,2.5,0,1.0,1.0,2.7,0.4411453794621841,2.7,1.7000000000000002,False,0.0,98.85000000000001
2024-04-24,Flat,Voting_Prediction,,,2.75,3.6,2.4,1,1.0,1.0,3.6,0.4006057772248365,3.6,2.6,False,0.0,98.85000000000001
2024-04-24,Flat,Voting_Prediction,,,7.0,5.0,1.4,2,1.0,1.0,1.4,0.7521151180204495,1.4,0.3999999999999999,False,0.0,98.85000000000001
2024-04-24,Threshold,Voting_Prediction,,,1.3,6.5,7.5,0,1.0,1.0,1.3,0.6924844406946359,1.3,0.30000000000000004,True,1.3,96.55
2024-04-24,Threshold,Voting_Prediction,,,7.0,5.0,1.4,2,1.0,1.0,1.4,0.7521151180204495,1.4,0.3999999999999999,False,0.0,96.55
2024-04-24,Value,Voting_Prediction,,,2.7,3.6,2.5,0,1.0,1.0,2.7,0.4411453794621841,2.7,1.7000000000000002,False,0.0,95.80000000000001
2024-04-24,Value,Voting_Prediction,,,2.75,3.6,2.4,1,1.0,1.0,3.6,0.4006057772248365,3.6,2.6,False,0.0,95.80000000000001
2024-04-24,Value,Voting_Prediction,,,7.0,5.0,1.4,2,1.0,1.0,1.4,0.7521151180204495,1.4,0.3999999999999999,False,0.0,95.80000000000001
2024-04-24,Kelly,Voting_Prediction,,,2.7,3.6,2.5,0,3.0486076720385165,3.0486076720385165,2.7,0.4411453794621841,8.231240714503995,5.182633042465478,False,0.0,79.15157150433018
2024-04-24,Kelly,Voting_Prediction,,,2.75,3.6,2.4,1,4.612467220604532,4.612467220604532,3.6,0.4006057772248365,16.604881994176313,11.992414773571783,False,0.0,79.15157150433018
2024-04-24,Kelly,Voting_Prediction,,,7.0,5.0,1.4,2,3.590908193959339,3.590908193959339,1.4,0.7521151180204495,5.027271471543075,1.4363632775837354,False,0.0,79.15157150433018
2024-04-25,Flat,Voting_Prediction,,,6.5,5.0,1.4,2,1.0,1.0,1.4,0.7500850523761609,1.4,0.3999999999999999,True,1.4,99.25000000000001
2024-04-25,Threshold,Voting_Prediction,,,6.5,5.0,1.4,2,1.0,1.0,1.4,0.7500850523761609,1.4,0.3999999999999999,True,1.4,96.95
2024-04-25,Value,Voting_Prediction,,,6.5,5.0,1.4,2,1.0,1.0,1.4,0.7500850523761609,1.4,0.3999999999999999,True,1.4,96.20000000000002
2024-04-25,Kelly,Voting_Prediction,,,6.5,5.0,1.4,2,2.975252562107353,2.975252562107353,1.4,0.7500850523761609,4.165353586950294,1.190101024842941,True,4.165353586950294,80.34167252917311
2024-04-27,Flat,Voting_Prediction,,,2.3,3.5,3.0,0,1.0,1.0,2.3,0.3731647373297352,2.3,1.2999999999999998,True,2.3,94.55000000000001
2024-04-27,Flat,Voting_Prediction,,,2.15,3.8,3.0,0,1.0,1.0,2.15,0.4189859533121374,2.15,1.15,False,0.0,94.55000000000001
2024-04-27,Flat,Voting_Prediction,,,1.95,3.8,3.6,0,1.0,1.0,1.95,0.6416493674632744,1.95,0.95,True,1.95,96.50000000000001
2024-04-27,Flat,Voting_Prediction,,,2.1,3.5,3.5,0,1.0,1.0,2.1,0.4493246615879786,2.1,1.1,False,0.0,96.50000000000001
2024-04-27,Flat,Voting_Prediction,,,1.5,4.75,5.5,0,1.0,1.0,1.5,0.7254263608421669,1.5,0.5,False,0.0,96.50000000000001
2024-04-27,Flat,Voting_Prediction,,,5.5,5.0,1.5,2,1.0,1.0,1.5,0.5250923876505569,1.5,0.5,False,0.0,96.50000000000001
2024-04-27,Flat,Voting_Prediction,,,1.22,7.0,11.0,0,1.0,1.0,1.22,0.7676473531934107,1.22,0.21999999999999997,True,1.22,97.72000000000001
2024-04-27,Threshold,Voting_Prediction,,,1.95,3.8,3.6,0,1.0,1.0,1.95,0.6416493674632744,1.95,0.95,True,1.95,95.9
2024-04-27,Threshold,Voting_Prediction,,,1.5,4.75,5.5,0,1.0,1.0,1.5,0.7254263608421669,1.5,0.5,False,0.0,95.9
2024-04-27,Threshold,Voting_Prediction,,,1.22,7.0,11.0,0,1.0,1.0,1.22,0.7676473531934107,1.22,0.21999999999999997,True,1.22,97.12
2024-04-27,Value,Voting_Prediction,,,1.95,3.8,3.6,0,1.0,1.0,1.95,0.6416493674632744,1.95,0.95,True,1.95,96.15000000000002
2024-04-27,Value,Voting_Prediction,,,1.5,4.75,5.5,0,1.0,1.0,1.5,0.7254263608421669,1.5,0.5,False,0.0,96.15000000000002
2024-04-27,Kelly,Voting_Prediction,,,1.95,3.8,3.6,0,6.373621585715849,6.373621585715849,1.95,0.6416493674632744,12.428562092145906,6.054940506430056,True,12.428562092145906,82.147846138977
2024-04-27,Kelly,Voting_Prediction,,,1.5,4.75,5.5,0,4.248766896626163,4.248766896626163,1.5,0.7254263608421669,6.373150344939245,2.1243834483130817,False,0.0,82.147846138977
2024-04-28,Flat,Voting_Prediction,,,2.25,3.8,2.9,2,1.0,1.0,2.9,0.4191537615999022,2.9,1.9,False,0.0,94.72000000000001
2024-04-28,Flat,Voting_Prediction,,,4.2,4.2,1.75,2,1.0,1.0,1.75,0.6622796459526354,1.75,0.75,True,1.75,96.47000000000001
2024-04-28,Flat,Voting_Prediction,,,8.0,6.0,1.3,2,1.0,1.0,1.3,0.7069814217416243,1.3,0.30000000000000004,True,1.3,97.77000000000001
2024-04-28,Threshold,Voting_Prediction,,,4.2,4.2,1.75,2,1.0,1.0,1.75,0.6622796459526354,1.75,0.75,True,1.75,96.87
2024-04-28,Threshold,Voting_Prediction,,,8.0,6.0,1.3,2,1.0,1.0,1.3,0.7069814217416243,1.3,0.30000000000000004,True,1.3,98.17
2024-04-28,Value,Voting_Prediction,,,2.25,3.8,2.9,2,1.0,1.0,2.9,0.4191537615999022,2.9,1.9,False,0.0,94.15000000000002
2024-04-28,Value,Voting_Prediction,,,4.2,4.2,1.75,2,1.0,1.0,1.75,0.6622796459526354,1.75,0.75,True,1.75,95.90000000000002
2024-04-28,Kelly,Voting_Prediction,,,2.25,3.8,2.9,2,2.795784021919169,2.795784021919169,2.9,0.4191537615999022,8.10777366356559,5.311989641646421,False,0.0,74.12780805296336
2024-04-28,Kelly,Voting_Prediction,,,4.2,4.2,1.75,2,5.22425406409448,5.22425406409448,1.75,0.6622796459526354,9.14244461216534,3.91819054807086,True,9.14244461216534,83.2702526651287
2024-05-02,Flat,Voting_Prediction,,,2.15,3.8,3.0,0,1.0,1.0,2.15,0.5195570978113886,2.15,1.15,True,2.15,98.92000000000002
2024-05-02,Value,Voting_Prediction,,,2.15,3.8,3.0,0,1.0,1.0,2.15,0.5195570978113886,2.15,1.15,True,2.15,97.05000000000003
2024-05-02,Kelly,Voting_Prediction,,,2.15,3.8,3.0,0,2.542590410506752,2.542590410506752,2.15,0.5195570978113886,5.466569382589516,2.9239789720827645,True,5.466569382589516,86.19423163721146
2024-05-03,Flat,Voting_Prediction,,,2.6,3.6,2.55,0,1.0,1.0,2.6,0.4648165595246498,2.6,1.6,False,0.0,97.92000000000002
2024-05-03,Value,Voting_Prediction,,,2.6,3.6,2.55,0,1.0,1.0,2.6,0.4648165595246498,2.6,1.6,False,0.0,96.05000000000003
2024-05-03,Kelly,Voting_Prediction,,,2.6,3.6,2.55,0,3.3700283407565363,3.3700283407565363,2.6,0.4648165595246498,8.762073685966994,5.392045345210459,False,0.0,82.82420329645493
2024-05-04,Flat,Voting_Prediction,,,1.08,12.0,21.0,0,1.0,1.0,1.08,0.851505021568751,1.08,0.08000000000000007,True,1.08,94.00000000000001
2024-05-04,Flat,Voting_Prediction,,,3.4,4.0,1.95,2,1.0,1.0,1.95,0.434774749826915,1.95,0.95,True,1.95,95.95000000000002
2024-05-04,Flat,Voting_Prediction,,,4.75,4.2,1.65,2,1.0,1.0,1.65,0.502784031346355,1.65,0.6499999999999999,True,1.65,97.60000000000002
2024-05-04,Flat,Voting_Prediction,,,1.22,7.5,11.0,0,1.0,1.0,1.22,0.8385028186405623,1.22,0.21999999999999997,True,1.22,98.82000000000002
2024-05-04,Flat,Voting_Prediction,,,2.1,3.8,3.2,1,1.0,1.0,3.8,0.4090392797964173,3.8,2.8,True,3.8,102.62000000000002
2024-05-04,Threshold,Voting_Prediction,,,1.08,12.0,21.0,0,1.0,1.0,1.08,0.851505021568751,1.08,0.08000000000000007,True,1.08,97.25
2024-05-04,Threshold,Voting_Prediction,,,1.22,7.5,11.0,0,1.0,1.0,1.22,0.8385028186405623,1.22,0.21999999999999997,True,1.22,98.47
2024-05-04,Value,Voting_Prediction,,,1.22,7.5,11.0,0,1.0,1.0,1.22,0.8385028186405623,1.22,0.21999999999999997,True,1.22,95.27000000000002
2024-05-04,Value,Voting_Prediction,,,2.1,3.8,3.2,1,1.0,1.0,3.8,0.4090392797964173,3.8,2.8,True,3.8,99.07000000000002
2024-05-04,Kelly,Voting_Prediction,,,1.22,7.5,11.0,0,2.5946683101047587,2.5946683101047587,1.22,0.8385028186405623,3.1654953383278057,0.5708270282230469,True,3.1654953383278057,78.47572288810274
2024-05-04,Kelly,Voting_Prediction,,,2.1,3.8,3.2,1,4.919307436575232,4.919307436575232,3.8,0.4090392797964173,18.69336825898588,13.774060822410648,True,18.69336825898588,97.16909114708862
2024-05-05,Flat,Voting_Prediction,,,1.65,4.5,4.5,0,1.0,1.0,1.65,0.731811987440848,1.65,0.6499999999999999,True,1.65,102.27000000000002
2024-05-05,Flat,Voting_Prediction,,,2.75,3.75,2.45,2,1.0,1.0,2.45,0.5080949650495241,2.45,1.4500000000000002,False,0.0,102.27000000000002
2024-05-05,Threshold,Voting_Prediction,,,1.65,4.5,4.5,0,1.0,1.0,1.65,0.731811987440848,1.65,0.6499999999999999,True,1.65,99.12
2024-05-05,Value,Voting_Prediction,,,1.65,4.5,4.5,0,1.0,1.0,1.65,0.731811987440848,1.65,0.6499999999999999,True,1.65,98.72000000000003
2024-05-05,Value,Voting_Prediction,,,2.75,3.75,2.45,2,1.0,1.0,2.45,0.5080949650495241,2.45,1.4500000000000002,False,0.0,98.72000000000003
2024-05-05,Kelly,Voting_Prediction,,,1.65,4.5,4.5,0,9.305350742166874,9.305350742166874,1.65,0.731811987440848,15.353828724575342,6.048477982408468,True,15.353828724575342,98.29546551292825
2024-05-05,Kelly,Voting_Prediction,,,2.75,3.75,2.45,2,4.92210361656884,4.92210361656884,2.45,0.5080949650495241,12.059153860593659,7.137050244024819,False,0.0,98.29546551292825
2024-05-06,Flat,Voting_Prediction,,,2.38,3.75,2.8,1,1.0,1.0,3.75,0.4265993673151536,3.75,2.75,False,0.0,101.27000000000002
2024-05-06,Value,Voting_Prediction,,,2.38,3.75,2.8,1,1.0,1.0,3.75,0.4265993673151536,3.75,2.75,False,0.0,97.72000000000003
2024-05-06,Kelly,Voting_Prediction,,,2.38,3.75,2.8,1,6.431178788583881,6.431178788583881,3.75,0.4265993673151536,24.116920457189554,17.685741668605672,False,0.0,91.86428672434437
2024-05-11,Flat,Voting_Prediction,,,2.88,3.5,2.38,0,1.0,1.0,2.88,0.345619010888083,2.88,1.88,False,0.0,93.27000000000002
2024-05-11,Flat,Voting_Prediction,,,13.0,7.0,1.2,2,1.0,1.0,1.2,0.7631202571969417,1.2,0.19999999999999996,True,1.2,94.47000000000003
2024-05-11,Flat,Voting_Prediction,,,1.95,4.0,3.5,0,1.0,1.0,1.95,0.6052644748091872,1.95,0.95,False,0.0,94.47000000000003
2024-05-11,Flat,Voting_Prediction,,,1.4,4.8,7.5,0,1.0,1.0,1.4,0.7076568683168792,1.4,0.3999999999999999,True,1.4,95.87000000000003
2024-05-11,Flat,Voting_Prediction,,,1.57,4.75,4.75,0,1.0,1.0,1.57,0.6738308467292354,1.57,0.5700000000000001,False,0.0,95.87000000000003
2024-05-11,Flat,Voting_Prediction,,,1.36,5.75,7.0,0,1.0,1.0,1.36,0.775175438800618,1.36,0.3600000000000001,True,1.36,97.23000000000003
2024-05-11,Flat,Voting_Prediction,,,1.8,4.2,3.8,0,1.0,1.0,1.8,0.6475375979008879,1.8,0.8,True,1.8,99.03000000000003
2024-05-11,Flat,Voting_Prediction,,,3.4,3.8,2.0,2,1.0,1.0,2.0,0.5691219925822566,2.0,1.0,True,2.0,101.03000000000003
2024-05-11,Threshold,Voting_Prediction,,,13.0,7.0,1.2,2,1.0,1.0,1.2,0.7631202571969417,1.2,0.19999999999999996,True,1.2,94.32000000000001
2024-05-11,Threshold,Voting_Prediction,,,1.95,4.0,3.5,0,1.0,1.0,1.95,0.6052644748091872,1.95,0.95,False,0.0,94.32000000000001
2024-05-11,Threshold,Voting_Prediction,,,1.4,4.8,7.5,0,1.0,1.0,1.4,0.7076568683168792,1.4,0.3999999999999999,True,1.4,95.72000000000001
2024-05-11,Threshold,Voting_Prediction,,,1.57,4.75,4.75,0,1.0,1.0,1.57,0.6738308467292354,1.57,0.5700000000000001,False,0.0,95.72000000000001
2024-05-11,Threshold,Voting_Prediction,,,1.36,5.75,7.0,0,1.0,1.0,1.36,0.775175438800618,1.36,0.3600000000000001,True,1.36,97.08000000000001
2024-05-11,Threshold,Voting_Prediction,,,1.8,4.2,3.8,0,1.0,1.0,1.8,0.6475375979008879,1.8,0.8,True,1.8,98.88000000000001
2024-05-11,Value,Voting_Prediction,,,1.95,4.0,3.5,0,1.0,1.0,1.95,0.6052644748091872,1.95,0.95,False,0.0,92.72000000000003
2024-05-11,Value,Voting_Prediction,,,1.57,4.75,4.75,0,1.0,1.0,1.57,0.6738308467292354,1.57,0.5700000000000001,False,0.0,92.72000000000003
2024-05-11,Value,Voting_Prediction,,,1.36,5.75,7.0,0,1.0,1.0,1.36,0.775175438800618,1.36,0.3600000000000001,True,1.36,94.08000000000003
2024-05-11,Value,Voting_Prediction,,,1.8,4.2,3.8,0,1.0,1.0,1.8,0.6475375979008879,1.8,0.8,True,1.8,95.88000000000002
2024-05-11,Value,Voting_Prediction,,,3.4,3.8,2.0,2,1.0,1.0,2.0,0.5691219925822566,2.0,1.0,True,2.0,97.88000000000002
2024-05-11,Kelly,Voting_Prediction,,,1.95,4.0,3.5,0,5.229468103775004,5.229468103775004,1.95,0.6052644748091872,10.197462802361258,4.967994698586254,False,0.0,70.16895515716328
2024-05-11,Kelly,Voting_Prediction,,,1.57,4.75,4.75,0,2.8001409182389105,2.8001409182389105,1.57,0.6738308467292354,4.396221241635089,1.5960803233961791,False,0.0,70.16895515716328
2024-05-11,Kelly,Voting_Prediction,,,1.36,5.75,7.0,0,4.15215833758239,4.15215833758239,1.36,0.775175438800618,5.6469353391120505,1.4947770015296606,True,5.6469353391120505,75.81589049627533
2024-05-11,Kelly,Voting_Prediction,,,1.8,4.2,3.8,0,5.70365868026412,5.70365868026412,1.8,0.6475375979008879,10.266585624475416,4.562926944211296,True,10.266585624475416,86.08247612075074
2024-05-11,Kelly,Voting_Prediction,,,3.4,3.8,2.0,2,3.8099055273206544,3.8099055273206544,2.0,0.5691219925822566,7.619811054641309,3.8099055273206544,True,7.619811054641309,93.70228717539204
2024-05-12,Flat,Voting_Prediction,,,7.0,5.5,1.36,2,1.0,1.0,1.36,0.6265275840877073,1.36,0.3600000000000001,True,1.36,101.39000000000003
2024-05-12,Threshold,Voting_Prediction,,,7.0,5.5,1.36,2,1.0,1.0,1.36,0.6265275840877073,1.36,0.3600000000000001,True,1.36,99.24000000000001
2024-05-13,Flat,Voting_Prediction,,,4.2,4.33,1.7,2,1.0,1.0,1.7,0.5624977835619681,1.7,0.7,False,0.0,100.39000000000003
2024-05-15,Flat,Voting_Prediction,,,3.3,4.0,1.95,2,1.0,1.0,1.95,0.440133296713072,1.95,0.95,True,1.95,100.34000000000003
2024-05-15,Flat,Voting_Prediction,,,2.75,4.0,2.3,0,1.0,1.0,2.75,0.5036622068633064,2.75,1.75,True,2.75,103.09000000000003
2024-05-15,Value,Voting_Prediction,,,2.75,4.0,2.3,0,1.0,1.0,2.75,0.5036622068633064,2.75,1.75,True,2.75,99.63000000000002
2024-05-15,Kelly,Voting_Prediction,,,2.75,4.0,2.3,0,6.185492550612926,6.185492550612926,2.75,0.5036622068633064,17.010104514185546,10.82461196357262,True,17.010104514185546,104.52689913896467
2024-05-19,Flat,Voting_Prediction,,,1.18,8.0,12.0,0,1.0,1.0,1.18,0.7898286946599578,1.18,0.17999999999999994,True,1.18,98.27000000000004
